gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,0,-1.0331224013585834,1,1,1.0249401391835322,-0.7215259365232771,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,1,-1.2774445836787656,1,0,0.4615909561272169,-0.9711063520255587,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-1.1552834925186746,0,1,-1.3148700370503688,-0.960584002883382,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.1552834925186746,1,0,-0.467353566965646,-0.9390539970914227,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.38159658183809786,1,1,1.3057838322116073,0.08397422894126387,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,1,0.5829021371393436,-0.9694960134775945,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0.19902703010096928,-0.9745917423074538,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.9109613101984924,0,0,-1.1719554950360824,-0.8931924376226898,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,0,-1.4710789550659844,-0.996761471632166,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,-0.6666391278783103,1,1,0.5396954151350245,-0.4269001605423265,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,-1.1145631287986442,0,1,-1.3231790220511994,-0.9615104990342654,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.1960038562387048,1,1,1.222693982203301,-0.8741772070974144,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.2367242199587352,1,1,0.6942425361504742,-0.9257301000644316,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,-0.8295205827584317,1,1,0.8820255971692458,-0.5229248687517514,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,-0.6518130339840859,-0.9858861715753668,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,-1.4993295040688086,-0.9971364819789521,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.62591876415828,1,0,0.966777244177718,-0.2885875208747194,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.30015585439803716,1,1,0.9950277931805424,0.0363258554672557,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,0.7178532386027215,1,0,1.2941512532104444,1.231483830674797,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,-1.2774445836787656,1,0,-0.47233895796614456,-0.9835037529016664,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,1,-1.481049737066981,-0.9968938282251494,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.748079855318371,1,1,1.1894580421999785,-0.3812812548273965,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,-1.2367242199587352,0,0,-0.6700928009859131,-0.9629664215570825,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,-0.8702409464784621,1,1,1.156222102196656,-0.5067332455434541,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.1552834925186746,1,1,-0.14496494893341827,-0.8857363495512941,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,-0.6468276429835875,-0.9858199932788752,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.0331224013585834,1,0,0.29873485011093664,-0.7652918499364401,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,1,0.1724382780983114,-0.9749446932220762,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.7888002190384014,1,1,0.8753784091685812,-0.5047478966487038,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.3408762181180675,1,0,-0.3327480099521901,-0.41542925581710227,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,-1.5009913010689746,-0.997158541411116,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.1552834925186746,0,1,-1.034026344022294,-0.9449879843435098,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,-0.21871512695797646,0,0,-0.9393039150128251,-0.5504991589566172,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,-1.1552834925186746,1,1,1.3589613362169235,-0.8099622000683228,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,1,0,1.0843365120829946,1,1,0.966777244177718,1.4537105502938517,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,-1.2367242199587352,0,1,-1.1420431490330922,-0.9711063520255587,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,0,1,-1.3464441800535252,-0.995107014219874,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.0738427650786138,1,1,1.113015380192337,-0.7584754853977973,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.7073594915983407,1,0,-0.3244390249513595,-0.6717819169936992,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,0,0.8400143297628127,0,1,-0.143303151933252,0.39904909853814297,1,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0.16412929309748078,-0.9750549903828957,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.9516816739185228,1,1,0.53304822713436,-0.6911942172979246,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,-1.4976677070686424,-0.9971144225467883,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.1145631287986442,1,1,0.6792863631489789,-0.7963294709910371,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.5037576729981889,1,1,0.7956121531606076,-0.22867410311758693,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.0331224013585834,1,1,0.4732235351283796,-0.7750862378172084,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,0.8400143297628127,1,0,-1.461108173064988,-0.5549992831180512,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,-1.2774445836787656,1,0,-1.491020519067978,-0.9970261848181327,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.1960038562387048,1,1,0.48651791112970877,-0.8978690372414351,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.9109613101984924,1,1,0.3319707901142591,-0.6530093402222263,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.18848851024232702,1,1,-0.00038860991896550476,0.028869767395859933,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.748079855318371,0,1,-0.46569176996548,-0.6913486333230718,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.2367242199587352,0,1,-1.3397969920528607,-0.9848493782636639,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0.3920903288424788,0,0,-1.0373499380226265,-0.36815589268988036,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,1,0,0,-0.5037576729981889,1,1,0.47820892612887816,-0.33480203125807456,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.1960038562387048,1,0,0.8737166121684152,-0.8782582020477345,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,0.3303089931140931,-0.9728490471665063,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-1.1960038562387048,1,1,1.0116457631822036,-0.8766037446354425,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.1779947632379461,1,1,0.8421424691652587,0.14082138562761526,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,1,0,0,0.3106496014024181,0,1,-0.29785027294870164,-0.07518457412122177,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.0331224013585834,1,1,-0.4573827849646494,-0.8496029996668379,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.055833672077855064,1,1,-0.3161300399505289,-0.2488805429797126,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.3408762181180675,1,1,0.8570986421667539,0.0012292988945025744,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,1,-0.055833672077855064,1,1,0.4881797081298748,0.1358580133907394,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0,-1.1960038562387048,1,1,0.48651791112970877,-0.8978690372414351,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,-0.7888002190384014,1,1,0.572931355138347,-0.5084980001165655,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.1552834925186746,1,1,-0.6235624849812617,-0.9203917174807695,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2367242199587352,1,0,0.19736523310080326,-0.943730596710168,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0.5549717837226001,1,1,0.9617918531772199,0.8272447362714638,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,0.9621754209229036,1,1,1.5683477582378549,1.8261399435168517,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
